RxNorm,200285,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,Ace Arb
RxNorm,2003249,lamivudine 300 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,Stop All ART Meds|art_sequence_2015
RxNorm,200345,simvastatin 80 MG Oral Tablet,Statin
RxNorm,200346,Cefdinir,Ear Infection Antibiotic
RxNorm,200349,100 ML eptifibatide 0.75 MG/ML Injection,acs_antiplatelet
RxNorm,2047241,baricitinib 2 MG Oral Tablet,medications
RxNorm,20481,cefepime,Drug_Allergies
RxNorm,204844,azithromycin 600 MG Oral Tablet,HIV OI Prophylaxis
RxNorm,20489,cefpodoxime,Drug_Allergies
RxNorm,204892,clonazePAM 0.25 MG Oral Tablet,Epilepsy
RxNorm,205304,telmisartan 40 MG Oral Tablet,Ace Arb
RxNorm,205305,telmisartan 80 MG Oral Tablet,Ace Arb
RxNorm,205326,lisinopril 30 MG Oral Tablet,Ace Arb
RxNorm,205532,Pulmozyme (Dornase Alfa),Cystic Fibrosis
RxNorm,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],Dialysis
RxNorm,206905,Ibuprofen 400 MG Oral Tablet [Ibu],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,209387,Acetaminophen 325 MG Oral Tablet [Tylenol],Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,2103182,1 ML Vasopressin (USP) 20 UNT/ML Injection,admission
RxNorm,2119714,5 ML hyaluronidase-oysk 2000 UNT/ML / trastuzumab 120 MG/ML Injection,hormonetherapy_breast
RxNorm,212033,aspirin 325 MG Oral Tablet,acs_arrival_medications
RxNorm,2122519,dolutegravir 50 MG / lamivudine 300 MG Oral Tablet,Stop All ART Meds|art_sequence_2015
RxNorm,2123111,NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,admission
RxNorm,212388,carvedilol 6.25 MG Oral Tablet [Coreg],Beta Blocker
RxNorm,212389,carvedilol 12.5 MG Oral Tablet [Coreg],Beta Blocker
RxNorm,212390,carvedilol 25 MG Oral Tablet [Coreg],Beta Blocker
RxNorm,212446,Azithromycin 250mg,Sore Throat
RxNorm,213432,telmisartan 80 MG Oral Tablet [Micardis],Ace Arb
RxNorm,2176,Cefaclor,Drug_Allergies
RxNorm,2180,Cefazolin,Drug_Allergies
RxNorm,2189,Cefoxitin,Drug_Allergies
RxNorm,2191,Ceftazidime,Drug_Allergies
RxNorm,2193,Ceftriaxone,Drug_Allergies
RxNorm,2194,Cefuroxime,Drug_Allergies
RxNorm,2231,Cephalexin,Drug_Allergies
RxNorm,226719,Etoposide 100 MG Injection,Veteran Lung Cancer|Lung Cancer
RxNorm,2284960,remdesivir 100 MG Injection,medications
RxNorm,235389,Mestranol / Norethynodrel,Oral Contraceptive
RxNorm,238100,Lorazepam 2 MG/ML Injectable Solution,General Anesthesia
RxNorm,241834,cycloSPORINE  modified 100 MG Oral Capsule,Lupus|Dermatitis
RxNorm,242754,levalbuterol 0.417 MG/ML Inhalation Solution,Emergency Inhaler
RxNorm,242969,4 ML Norepinephrine 1 MG/ML Injection,Sepsis|admission
RxNorm,243670,aspirin 81 MG Oral Tablet,Over-The-Counter Pain Reliever|acs_discharge_meds
RxNorm,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,245314,albuterol 5 MG/ML Inhalation Solution,admission|COPD|Emergency Inhaler
RxNorm,25033,Cefixime,Drug_Allergies
RxNorm,25037,cefdinir,Drug_Allergies
RxNorm,252559,budesonide 0.5 MG/ML Inhalation Suspension,Maintenance Inhaler
RxNorm,2563431,aspirin 81 MG Oral Capsule,avrr_antithrombotic
RxNorm,259255,atorvastatin 80 MG Oral Tablet,Statin
RxNorm,261962,ramipril 10 MG Oral Capsule,Ace Arb
RxNorm,282755,telmisartan 20 MG Oral Tablet,Ace Arb
RxNorm,284215,Clindamycin 300mg,Sore Throat
RxNorm,284531,telmisartan 20 MG Oral Tablet [Micardis],Ace Arb
RxNorm,284988,didanosine 400 MG Delayed Release Oral Capsule,art_sequence_1995_1996|Stop All ART Meds|art_sequence_1987-1994|art_sequence_1997_2002
RxNorm,29046,Lisinopril,Drug_Allergies
RxNorm,308136,amLODIPine 2.5 MG Oral Tablet,hypertension_medication
RxNorm,308182,Amoxicillin 250 MG Oral Capsule,Ear Infection Antibiotic
RxNorm,308192,Amoxicillin 500 MG Oral Tablet,Ear Infection Antibiotic|Abx_Tx
RxNorm,308429,atovaquone 150 MG/ML Oral Suspension,HIV OI Prophylaxis
RxNorm,308460,Azithromycin 250 MG Oral Tablet,medications
RxNorm,308971,carbamazepine 20 MG/ML Oral Suspension [Tegretol],Epilepsy
RxNorm,309043,12 HR Cefaclor 500 MG Extended Release Oral Tablet,Ear Infection Antibiotic
RxNorm,309045,Cefaclor 250 MG Oral Capsule,Ear Infection Antibiotic
RxNorm,309076,cefpodoxime 100 MG Oral Tablet,Abx_Tx
RxNorm,309078,cefpodoxime 200 MG Oral Tablet,Abx_Tx
RxNorm,309097,Cefuroxime 250 MG Oral Tablet,Ear Infection Antibiotic
RxNorm,309309,ciprofloxacin 500 MG Oral Tablet,Abx_Tx
RxNorm,309362,clopidogrel 75 MG Oral Tablet,Stroke|avrr_antithrombotic|Stable Ischemic Heart Disease|acs_discharge_meds
RxNorm,309845,Diazepam 5 MG/ML Injectable Solution,General Anesthesia
RxNorm,310261,exemestane 25 MG Oral Tablet,hormonetherapy_breast
RxNorm,310325,ferrous sulfate 325 MG Oral Tablet,anemia_sub
RxNorm,310385,FLUoxetine 20 MG Oral Capsule,Veteran MDD
RxNorm,310436,Galantamine 4 MG Oral Tablet,Dementia
RxNorm,310798,Hydrochlorothiazide 25 MG Oral Tablet,hypertension_medication
RxNorm,310965,Ibuprofen 200 MG Oral Tablet,Congestive Heart Failure|Over-The-Counter Pain Reliever
RxNorm,310988,indinavir 400 MG Oral Capsule,Stop All ART Meds|art_sequence_1997_2002
RxNorm,311034,insulin  regular  human 100 UNT/ML Injectable Solution,or_labs_meds
RxNorm,311353,lisinopril 2.5 MG Oral Tablet,Ace Arb
RxNorm,311354,lisinopril 5 MG Oral Tablet,Ace Arb
RxNorm,311372,Loratadine 10 MG Oral Tablet,Over-The-Counter Antihistamine
RxNorm,311700,Midazolam 1 MG/ML Injectable Solution,General Anesthesia
RxNorm,312615,predniSONE 20 MG Oral Tablet,Lupus|Rheumatoid Arthritis
RxNorm,312617,predniSONE 5 MG Oral Tablet,Severe Allergic Reaction
RxNorm,312748,quinapril 10 MG Oral Tablet,Ace Arb
RxNorm,312749,quinapril 20 MG Oral Tablet,Ace Arb
RxNorm,312750,quinapril 5 MG Oral Tablet,Ace Arb
RxNorm,312938,Sertraline 100 MG Oral Tablet,Veteran PTSD
RxNorm,312961,simvastatin 20 MG Oral Tablet,Statin|Stable Ischemic Heart Disease
RxNorm,312962,simvastatin 5 MG Oral Tablet,Statin
RxNorm,313002,Sodium Chloride 9 MG/ML Injectable Solution,Gallstones
RxNorm,313096,spironolactone 25 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,313110,stavudine 40 MG Oral Capsule,art_sequence_1995_1996|Stop All ART Meds|art_sequence_1987-1994|art_sequence_1997_2002
RxNorm,313185,Tacrine 10 MG Oral Capsule,Dementia
RxNorm,313212,tenecteplase 50 MG Injection,stemi_fibrinolytic
RxNorm,313572,Vancomycin 50 MG/ML Injectable Solution,Cystic Fibrosis
RxNorm,313760,zalcitabine 0.75 MG Oral Tablet,art_sequence_1995_1996|Stop All ART Meds|art_sequence_1987-1994|art_sequence_1997_2002
RxNorm,313782,Acetaminophen 325 MG Oral Tablet,Over-The-Counter Pain Reliever|Bronchitis
RxNorm,313820,Acetaminophen 160 MG Chewable Tablet,Over-The-Counter Pain Reliever
RxNorm,313988,Furosemide 40 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,314076,lisinopril 10 MG Oral Tablet,hypertension_medication|Ace Arb
RxNorm,314077,lisinopril 20 MG Oral Tablet,chf_meds_HFmEF|Ace Arb|chf_meds_HFrEF_NYHA4|chf_meds|chf_meds_HFrEF_NYHA3|chf_meds_HFrEF_NYHA2
RxNorm,314203,quinapril 40 MG Oral Tablet,Ace Arb
RxNorm,314231,simvastatin 10 MG Oral Tablet,Veteran Hyperlipidemia|Statin
RxNorm,317150,ritonavir 100 MG Oral Capsule,Stop All ART Meds|art_sequence_2015|art_sequence_2006_2014|art_sequence_1997_2002
RxNorm,349094,budesonide 0.125 MG/ML Inhalation Suspension,Maintenance Inhaler
RxNorm,349199,valsartan 80 MG Oral Tablet,Ace Arb
RxNorm,349200,valsartan 320 MG Oral Tablet,Ace Arb
RxNorm,349201,valsartan 160 MG Oral Tablet,Ace Arb
RxNorm,349251,tenofovir disoproxil fumarate 300 MG Oral Tablet,Stop All ART Meds|art_sequence_2015|art_sequence_2003_2005|art_sequence_2006_2014
RxNorm,349353,hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,Ace Arb
RxNorm,349477,efavirenz 600 MG Oral Tablet,Stop All ART Meds|art_sequence_2003_2005|art_sequence_2006_2014|art_sequence_1997_2002
RxNorm,349483,valsartan 40 MG Oral Tablet,Ace Arb
RxNorm,349491,lamivudine 300 MG Oral Tablet,art_sequence_1995_1996|Stop All ART Meds|art_sequence_2015|art_sequence_2003_2005|art_sequence_2006_2014|art_sequence_1997_2002
RxNorm,351109,budesonide 0.25 MG/ML Inhalation Suspension,Maintenance Inhaler
RxNorm,351136,albuterol 0.417 MG/ML Inhalation Solution,Emergency Inhaler
RxNorm,351137,albuterol 0.21 MG/ML Inhalation Solution,Emergency Inhaler
RxNorm,351266,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,351875,72 HR Scopolamine 0.0139 MG/HR Transdermal System [Transdermal Scop],Cerebral Palsy
RxNorm,352001,valsartan 320 MG Oral Tablet [Diovan],Ace Arb
RxNorm,35208,quinapril,Drug_Allergies
RxNorm,35296,Ramipril,Drug_Allergies
RxNorm,360110,Sirolimus 2 MG Oral Tablet,medications
RxNorm,3827,Enalapril,Drug_Allergies
RxNorm,389221,Etonogestrel 68 MG Drug Implant,Implant Contraceptive
RxNorm,402109,fosamprenavir 700 MG Oral Tablet,Stop All ART Meds|art_sequence_2006_2014
RxNorm,403875,emtricitabine 200 MG Oral Capsule,Stop All ART Meds|art_sequence_2015|art_sequence_2003_2005|art_sequence_2006_2014
RxNorm,403978,nelfinavir 625 MG Oral Tablet,Stop All ART Meds|art_sequence_1997_2002
RxNorm,476349,ezetimibe 10 MG / simvastatin 20 MG Oral Tablet,Statin
RxNorm,476350,ezetimibe 10 MG / simvastatin 40 MG Oral Tablet,Statin
RxNorm,476351,ezetimibe 10 MG / simvastatin 80 MG Oral Tablet,Statin
RxNorm,476556,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,Stop All ART Meds|art_sequence_2015|art_sequence_2003_2005|art_sequence_2006_2014
RxNorm,477045,Chlorpheniramine Maleate 2 MG/ML Oral Solution,Over-The-Counter Antihistamine
RxNorm,483438,pregabalin 100 MG Oral Capsule,Fibromyalgia
RxNorm,542347,isoflurane 99.9 % Inhalation Solution,General Anesthesia
RxNorm,562251,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,Sinusitis
RxNorm,562366,desflurane 1000 MG/ML Inhalation Solution,General Anesthesia
RxNorm,562508,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,Abx_Tx
RxNorm,5640,Ibuprofen,Drug_Allergies
RxNorm,583214,Paclitaxel 100 MG Injection,Breast_cancer|Veteran Lung Cancer|chemotherapy_breast|Lung Cancer
RxNorm,596926,duloxetine 20 MG Delayed Release Oral Capsule,Fibromyalgia
RxNorm,597195,Carboplatin 10 MG/ML Injectable Solution,chemotherapy_breast
RxNorm,597730,lopinavir 200 MG / Ritonavir 50 MG Oral Tablet,Stop All ART Meds|medications|art_sequence_2003_2005|art_sequence_2006_2014|art_sequence_1997_2002
RxNorm,608139,atomoxetine 100 MG Oral Capsule,Attention Deficit Disorder
RxNorm,616830,budesonide 0.125 MG/ML Inhalation Suspension [Pulmicort],Maintenance Inhaler
RxNorm,617296,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet,Abx_Tx
RxNorm,617310,atorvastatin 20 MG Oral Tablet,Statin
RxNorm,617311,atorvastatin 40 MG Oral Tablet,Statin
RxNorm,617312,atorvastatin 10 MG Oral Tablet,Statin
RxNorm,617314,atorvastatin 10 MG Oral Tablet [Lipitor],Statin
RxNorm,617320,atorvastatin 40 MG Oral Tablet [Lipitor],Statin
RxNorm,630208,albuterol 0.83 MG/ML Inhalation Solution,Emergency Inhaler
RxNorm,636042,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet,Ace Arb
RxNorm,636045,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,Ace Arb
RxNorm,643066,efavirenz 600 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,Stop All ART Meds|art_sequence_2006_2014
RxNorm,664741,atazanavir 300 MG Oral Capsule,Stop All ART Meds|art_sequence_2006_2014
RxNorm,665078,Loratadine 5 MG Chewable Tablet,Over-The-Counter Antihistamine
RxNorm,672149,lapatinib 250 MG Oral Tablet,hormonetherapy_breast
RxNorm,686924,carvedilol 3.125 MG Oral Tablet,Beta Blocker
RxNorm,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,Stable Ischemic Heart Disease
RxNorm,727711,0.67 ML anakinra 149 MG/ML Prefilled Syringe,medications
RxNorm,727762,5 ML fulvestrant 50 MG/ML Prefilled Syringe,hormonetherapy_breast
RxNorm,744842,raltegravir 400 MG Oral Tablet,Stop All ART Meds|art_sequence_2015|art_sequence_2006_2014
RxNorm,745752,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],Emergency Inhaler
RxNorm,745791,200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler,Emergency Inhaler
RxNorm,746466,200 ACTUAT levalbuterol 0.045 MG/ACTUAT Metered Dose Inhaler [Xopenex],Emergency Inhaler
RxNorm,746763,NDA020503 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Proventil],Emergency Inhaler
RxNorm,746804,120 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Maintenance Inhaler
RxNorm,746811,14 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Maintenance Inhaler
RxNorm,746815,60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],Maintenance Inhaler
RxNorm,748856,Yaz 28 Day Pack,Oral Contraceptive
RxNorm,748879,Levora 0.15/30 28 Day Pack,Oral Contraceptive
RxNorm,748962,Camila 28 Day Pack,Oral Contraceptive
RxNorm,749196,clopidogrel 300 MG Oral Tablet,acs_antiplatelet
RxNorm,749762,Seasonique 91 Day Pack,Oral Contraceptive
RxNorm,749785,Ortho Tri-Cyclen 28 Day Pack,Oral Contraceptive
RxNorm,749882,Norinyl 1+50 28 Day Pack,Oral Contraceptive
RxNorm,751616,nebivolol 10 MG Oral Tablet [Bystolic],Beta Blocker
RxNorm,751620,nebivolol 2.5 MG Oral Tablet [Bystolic],Beta Blocker
RxNorm,751623,nebivolol 5 MG Oral Tablet [Bystolic],Beta Blocker
RxNorm,751905,Trinessa 28 Day Pack,Oral Contraceptive
RxNorm,752899,0.25 ML Leuprolide Acetate 30 MG/ML Prefilled Syringe,Veteran Prostate Cancer
RxNorm,757594,Jolivette 28 Day Pack,Oral Contraceptive
RxNorm,763138,reteplase 10 UNT Injection,stemi_fibrinolytic
RxNorm,789980,Ampicillin 100 MG/ML Injectable Solution,Ear Infection Antibiotic
RxNorm,7984,Penicillin V,Drug_Allergies
RxNorm,801095,NDA020983 60 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],Emergency Inhaler
RxNorm,807283,Mirena 52 MG Intrauterine System,Intrauterine Device
RxNorm,808917,fosfomycin 3000 MG Powder,Abx_Tx
RxNorm,827075,nebivolol 20 MG Oral Tablet [Bystolic],Beta Blocker
RxNorm,831533,Errin 28 Day Pack,Oral Contraceptive
RxNorm,833135,Milnacipran hydrochloride 100 MG Oral Tablet,Fibromyalgia
RxNorm,834061,Penicillin V Potassium 250 MG Oral Tablet,Sore Throat
RxNorm,834102,Penicillin V Potassium 500 MG Oral Tablet,Sore Throat
RxNorm,835603,tramadol hydrochloride 50 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,845488,ramipril 1.25 MG Oral Capsule,Ace Arb
RxNorm,849574,Naproxen sodium 220 MG Oral Tablet,Lupus|Over-The-Counter Pain Reliever|Osteoarthritis
RxNorm,854228,0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,854235,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,854252,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,treat_blood_clot
RxNorm,854255,enoxaparin sodium 100 MG/ML Injectable Solution,acs_anticoagulant
RxNorm,854901,bisoprolol fumarate 10 MG Oral Tablet,Beta Blocker
RxNorm,854905,bisoprolol fumarate 5 MG Oral Tablet,Beta Blocker
RxNorm,854908,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Beta Blocker
RxNorm,854916,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Beta Blocker
RxNorm,854919,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,Beta Blocker
RxNorm,855332,Warfarin Sodium 5 MG Oral Tablet,avrr_antithrombotic|Atrial Fibrillation
RxNorm,855812,prasugrel 10 MG Oral Tablet,acs_discharge_meds|acs_antiplatelet
RxNorm,856448,propranolol hydrochloride 10 MG Oral Tablet,Beta Blocker
RxNorm,856457,propranolol hydrochloride 20 MG Oral Tablet,Beta Blocker
RxNorm,856460,24 HR propranolol hydrochloride 120 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,856481,24 HR propranolol hydrochloride 160 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,856519,propranolol hydrochloride 40 MG Oral Tablet,Beta Blocker
RxNorm,856535,24 HR propranolol hydrochloride 60 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,856556,propranolol hydrochloride 60 MG Oral Tablet,Beta Blocker
RxNorm,856569,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,856578,propranolol hydrochloride 80 MG Oral Tablet,Beta Blocker
RxNorm,856980,Acetaminophen/Hydrocodone,Veteran PTSD
RxNorm,856987,Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD|Opioid Addiction
RxNorm,857005,Acetaminophen 325 MG / HYDROcodone Bitartrate 7.5 MG Oral Tablet,Moderate Opioid Pain Reliever
RxNorm,858804,enalapril maleate 2.5 MG Oral Tablet,Ace Arb
RxNorm,858810,enalapril maleate 20 MG Oral Tablet,Ace Arb
RxNorm,858813,enalapril maleate 5 MG Oral Tablet,Ace Arb
RxNorm,858817,enalapril maleate 10 MG Oral Tablet,Ace Arb
RxNorm,859088,NDA020983 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],Emergency Inhaler
RxNorm,859419,rosuvastatin calcium 40 MG Oral Tablet,Statin
RxNorm,859421,rosuvastatin calcium 40 MG Oral Tablet [Crestor],Statin
RxNorm,859424,rosuvastatin calcium 5 MG Oral Tablet,Statin
RxNorm,859426,rosuvastatin calcium 5 MG Oral Tablet [Crestor],Statin
RxNorm,859747,rosuvastatin calcium 10 MG Oral Tablet,Statin
RxNorm,859749,rosuvastatin calcium 10 MG Oral Tablet [Crestor],Statin
RxNorm,859751,rosuvastatin calcium 20 MG Oral Tablet,Statin
RxNorm,859753,rosuvastatin calcium 20 MG Oral Tablet [Crestor],Statin
RxNorm,859863,saquinavir mesylate 500 MG Oral Tablet,Stop All ART Meds|art_sequence_1997_2002
RxNorm,860182,rimabotulinumtoxinB 5000 UNT/ML [Myobloc],Cerebral Palsy
RxNorm,860510,24 HR carvedilol phosphate 10 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,860516,24 HR carvedilol phosphate 20 MG Extended Release Oral Capsule,Beta Blocker
RxNorm,860518,24 HR carvedilol phosphate 20 MG Extended Release Oral Capsule [Coreg],Beta Blocker
RxNorm,860975,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,medications
RxNorm,861356,0.8 ML fondaparinux sodium 12.5 MG/ML Prefilled Syringe,acs_anticoagulant
RxNorm,861467,Meperidine Hydrochloride 50 MG Oral Tablet,Moderate Opioid Pain Reliever
RxNorm,861646,pitavastatin calcium 1 MG Oral Tablet [Livalo],Statin
RxNorm,861650,pitavastatin calcium 2 MG Oral Tablet [Livalo],Statin
RxNorm,861654,pitavastatin calcium 4 MG Oral Tablet [Livalo],Statin
RxNorm,864706,methadone hydrochloride 10 MG Oral Tablet,Prescribing Opioids for Chronic Pain and Treatment of OUD
RxNorm,864718,Methadone Hydrochloride 5 MG Oral Tablet,Strong Opioid Pain Reliever
RxNorm,865098,Insulin Lispro 100 UNT/ML Injectable Solution [Humalog],medications
RxNorm,866412,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,Beta Blocker|Stable Ischemic Heart Disease
RxNorm,866419,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet,Beta Blocker
RxNorm,866427,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,Beta Blocker
RxNorm,866429,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet [Toprol],Beta Blocker
RxNorm,866436,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,Beta Blocker
RxNorm,866438,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet [Toprol],Beta Blocker
RxNorm,866508,5 ML metoprolol tartrate 1 MG/ML Injection,Beta Blocker
RxNorm,866511,metoprolol tartrate 100 MG Oral Tablet,Beta Blocker
RxNorm,866514,metoprolol tartrate 50 MG Oral Tablet,Beta Blocker
RxNorm,866516,metoprolol tartrate 50 MG Oral Tablet [Lopressor],Beta Blocker
RxNorm,866924,metoprolol tartrate 25 MG Oral Tablet,Beta Blocker
RxNorm,883826,Tranexamic Acid 650 MG Oral Tablet,medications
RxNorm,885219,Benztropine mesylate 0.5 MG Oral Tablet,Cerebral Palsy
RxNorm,895996,120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],Maintenance Inhaler
RxNorm,896001,120 ACTUAT fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],Maintenance Inhaler
RxNorm,896006,120 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],Maintenance Inhaler
RxNorm,896019,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],Maintenance Inhaler
RxNorm,896023,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],Maintenance Inhaler
RxNorm,896027,60 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],Maintenance Inhaler
RxNorm,896209,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,COPD
RxNorm,896758,labetalol hydrochloride 100 MG Oral Tablet,Beta Blocker
RxNorm,896762,labetalol hydrochloride 200 MG Oral Tablet,Beta Blocker
RxNorm,896766,labetalol hydrochloride 300 MG Oral Tablet,Beta Blocker
RxNorm,897122,3 ML liraglutide 6 MG/ML Pen Injector,medications
RxNorm,897685,verapamil hydrochloride 80 MG Oral Tablet,Atrial Fibrillation
RxNorm,898342,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule,Ace Arb
RxNorm,898346,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule,Ace Arb
RxNorm,898350,amlodipine 2.5 MG / benazepril hydrochloride 10 MG Oral Capsule,Ace Arb
RxNorm,898353,amlodipine 5 MG / benazepril hydrochloride 10 MG Oral Capsule,Ace Arb
RxNorm,898356,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule,Ace Arb
RxNorm,898359,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule,Ace Arb
RxNorm,898362,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet,Ace Arb
RxNorm,898367,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet,Ace Arb
RxNorm,898372,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet,Ace Arb
RxNorm,898687,benazepril hydrochloride 10 MG Oral Tablet,Ace Arb
RxNorm,898690,benazepril hydrochloride 20 MG Oral Tablet,Ace Arb
RxNorm,898719,benazepril hydrochloride 40 MG Oral Tablet,Ace Arb
RxNorm,898723,benazepril hydrochloride 5 MG Oral Tablet,Ace Arb
RxNorm,904419,Alendronic acid 10 MG Oral Tablet,Osteoporosis
RxNorm,904458,pravastatin sodium 10 MG Oral Tablet,Statin
RxNorm,904467,pravastatin sodium 20 MG Oral Tablet,Statin
RxNorm,904475,pravastatin sodium 40 MG Oral Tablet,Statin
RxNorm,904477,pravastatin sodium 40 MG Oral Tablet [Pravachol],Statin
RxNorm,904481,pravastatin sodium 80 MG Oral Tablet,Statin
RxNorm,905269,Trihexyphenidyl Hydrochloride 2 MG Oral Tablet,Cerebral Palsy
RxNorm,905377,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet,chf_meds_HFmEF|chf_meds_HFrEF_NYHA4|chf_meds_HFrEF_NYHA3
RxNorm,966222,Levothyroxine Sodium 0.075 MG Oral Tablet,Hypothyroidism
RxNorm,966524,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],Maintenance Inhaler
RxNorm,966529,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],Maintenance Inhaler
RxNorm,978950,Natazia 28 Day Pack,Oral Contraceptive
RxNorm,979092,Hydroxychloroquine Sulfate 200 MG Oral Tablet,medications
RxNorm,979464,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet,Ace Arb
RxNorm,979466,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],Ace Arb
RxNorm,979468,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet,Ace Arb
RxNorm,979470,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet [Hyzaar],Ace Arb
RxNorm,979471,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,Ace Arb
RxNorm,979473,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],Ace Arb
RxNorm,979480,losartan potassium 100 MG Oral Tablet,Ace Arb
RxNorm,979485,Losartan Potassium 25 MG Oral Tablet,hypertension_medication|medications|Ace Arb
RxNorm,979487,losartan potassium 25 MG Oral Tablet [Cozaar],Ace Arb
